FECHA_CORTE;N_SEC;UBIGEO;REG_NAT;DEPARTAMENTO;PROVINCIA;DISTRITO;POB_TOTAL;POB_URBANA;POB_RURAL;QRESIDUOS_DOM;PERIODO
9/01/2023;4529;090103;SIERRA;HUANCAVELICA;HUANCAVELICA;ACORIA;36819;4378;32441;658,36;2016
9/01/2023;4530;090104;SIERRA;HUANCAVELICA;HUANCAVELICA;CONAYCA;1212;647;565;101,07;2016
9/01/2023;4531;090105;SIERRA;HUANCAVELICA;HUANCAVELICA;CUENCA;1952;371;1581;57,96;2016
9/01/2023;4532;090106;SIERRA;HUANCAVELICA;HUANCAVELICA;HUACHOCOLPA;2875;1704;1171;99,51;2016
9/01/2023;4533;090107;SIERRA;HUANCAVELICA;HUANCAVELICA;HUAYLLAHUARA;736;472;264;73,74;2016
9/01/2023;4534;090108;SIERRA;HUANCAVELICA;HUANCAVELICA;IZCUCHACA;871;517;354;80,77;2016
9/01/2023;4535;090109;SIERRA;HUANCAVELICA;HUANCAVELICA;LARIA;1441;496;945;77,49;2016
9/01/2023;4536;090110;SIERRA;HUANCAVELICA;HUANCAVELICA;MANTA;1856;386;1470;60,30;2016
9/01/2023;4537;090111;SIERRA;HUANCAVELICA;HUANCAVELICA;MARISCAL CACERES;1034;1034;0;161,53;2016
9/01/2023;4538;090112;SIERRA;HUANCAVELICA;HUANCAVELICA;MOYA;2501;763;1738;119,20;2016
9/01/2023;4539;090113;SIERRA;HUANCAVELICA;HUANCAVELICA;NUEVO OCCORO;2693;690;2003;107,79;2016
9/01/2023;4540;090114;SIERRA;HUANCAVELICA;HUANCAVELICA;PALCA;3208;682;2526;106,54;2016
9/01/2023;4541;090115;SIERRA;HUANCAVELICA;HUANCAVELICA;PILCHACA;497;328;169;51,24;2016
9/01/2023;4542;090116;SIERRA;HUANCAVELICA;HUANCAVELICA;VILCA;3045;281;2764;43,90;2016
9/01/2023;4543;090117;SIERRA;HUANCAVELICA;HUANCAVELICA;YAULI;33886;5022;28864;439,93;2016
9/01/2023;4544;090118;SIERRA;HUANCAVELICA;HUANCAVELICA;ASCENSION;12440;11611;829;1695,21;2016
9/01/2023;4545;090119;SIERRA;HUANCAVELICA;HUANCAVELICA;HUANDO;7640;1309;6331;229,34;2016
9/01/2023;4546;090201;SIERRA;HUANCAVELICA;ACOBAMBA;ACOBAMBA ;10124;4815;5309;852,38;2016
9/01/2023;4547;090202;SIERRA;HUANCAVELICA;ACOBAMBA;ANDABAMBA;5644;1961;3683;207,57;2016
9/01/2023;4548;090203;SIERRA;HUANCAVELICA;ACOBAMBA;ANTA;9527;597;8930;93,26;2016
9/01/2023;4549;090204;SIERRA;HUANCAVELICA;ACOBAMBA;CAJA;2818;775;2043;121,07;2016
9/01/2023;4550;090205;SIERRA;HUANCAVELICA;ACOBAMBA;MARCAS;2383;1092;1291;170,59;2016
9/01/2023;4551;090206;SIERRA;HUANCAVELICA;ACOBAMBA;PAUCARA ;37488;11043;26445;1632,43;2016
9/01/2023;4552;090207;SIERRA;HUANCAVELICA;ACOBAMBA;POMACOCHA;3925;1553;2372;200,10;2016
9/01/2023;4553;090208;SIERRA;HUANCAVELICA;ACOBAMBA;ROSARIO;7843;1981;5862;289,23;2016
9/01/2023;4554;090301;SIERRA;HUANCAVELICA;ANGARAES;LIRCAY;24934;7039;17895;1104,77;2016
9/01/2023;4555;090302;SIERRA;HUANCAVELICA;ANGARAES;ANCHONGA;8064;1422;6642;222,14;2016
9/01/2023;4556;090303;SIERRA;HUANCAVELICA;ANGARAES;CALLANMARCA;758;551;207;86,08;2016
9/01/2023;4557;090304;SIERRA;HUANCAVELICA;ANGARAES;CCOCHACCASA;2691;1037;1654;79,49;2016
9/01/2023;4558;090305;SIERRA;HUANCAVELICA;ANGARAES;CHINCHO;3497;220;3277;34,37;2016
9/01/2023;4559;090306;SIERRA;HUANCAVELICA;ANGARAES;CONGALLA;4123;851;3272;132,94;2016
9/01/2023;4560;090307;SIERRA;HUANCAVELICA;ANGARAES;HUANCA-HUANCA;1753;911;842;142,32;2016
9/01/2023;4561;090308;SIERRA;HUANCAVELICA;ANGARAES;HUAYLLAY GRANDE;2197;1750;447;273,39;2016
9/01/2023;4562;090309;SIERRA;HUANCAVELICA;ANGARAES;JULCAMARCA;1771;872;899;136,22;2016
9/01/2023;4563;090310;SIERRA;HUANCAVELICA;ANGARAES;SAN ANTONIO DE ANTAPARCO;7648;1390;6258;217,15;2016
9/01/2023;4564;090311;SIERRA;HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;2664;811;1853;126,69;2016
9/01/2023;4565;090312;SIERRA;HUANCAVELICA;ANGARAES;SECCLLA;3806;539;3267;84,20;2016
9/01/2023;4566;090401;SIERRA;HUANCAVELICA;CASTROVIRREYNA;CASTROVIRREYNA;3245;1243;2002;158,79;2016
9/01/2023;4567;090402;SIERRA;HUANCAVELICA;CASTROVIRREYNA;ARMA;1433;271;1162;42,34;2016
9/01/2023;4568;090403;SIERRA;HUANCAVELICA;CASTROVIRREYNA;AURAHUA;2247;517;1730;80,77;2016
9/01/2023;4569;090404;SIERRA;HUANCAVELICA;CASTROVIRREYNA;CAPILLAS;1441;116;1325;18,12;2016
9/01/2023;4570;090405;SIERRA;HUANCAVELICA;CASTROVIRREYNA;CHUPAMARCA;1216;296;920;46,24;2016
9/01/2023;4571;090406;SIERRA;HUANCAVELICA;CASTROVIRREYNA;COCAS;911;152;759;23,75;2016
9/01/2023;4572;090407;SIERRA;HUANCAVELICA;CASTROVIRREYNA;HUACHOS;1670;710;960;110,92;2016
9/01/2023;4573;090408;SIERRA;HUANCAVELICA;CASTROVIRREYNA;HUAMATAMBO;382;149;233;23,28;2016
9/01/2023;4574;090409;SIERRA;HUANCAVELICA;CASTROVIRREYNA;MOLLEPAMPA;1672;153;1519;23,90;2016
9/01/2023;4575;090410;SIERRA;HUANCAVELICA;CASTROVIRREYNA;SAN JUAN;455;108;347;16,87;2016
9/01/2023;4576;090411;SIERRA;HUANCAVELICA;CASTROVIRREYNA;SANTA ANA;2168;1054;1114;164,66;2016
9/01/2023;4577;090412;SIERRA;HUANCAVELICA;CASTROVIRREYNA;TANTARA;717;374;343;58,43;2016
9/01/2023;4578;090413;SIERRA;HUANCAVELICA;CASTROVIRREYNA;TICRAPO;1602;813;789;127,01;2016
9/01/2023;4579;090501;SIERRA;HUANCAVELICA;CHURCAMPA;CHURCAMPA;5918;2681;3237;499,07;2016
9/01/2023;4580;090502;SIERRA;HUANCAVELICA;CHURCAMPA;ANCO;6560;775;5785;121,07;2016
9/01/2023;4581;090503;SIERRA;HUANCAVELICA;CHURCAMPA;CHINCHIHUASI;3386;432;2954;67,49;2016
9/01/2023;4582;090504;SIERRA;HUANCAVELICA;CHURCAMPA;EL CARMEN;3028;212;2816;33,12;2016
9/01/2023;4583;090505;SIERRA;HUANCAVELICA;CHURCAMPA;LA MERCED;1627;917;710;143,25;2016
9/01/2023;4584;090506;SIERRA;HUANCAVELICA;CHURCAMPA;LOCROJA;4149;1081;3068;168,87;2016
9/01/2023;4585;090507;SIERRA;HUANCAVELICA;CHURCAMPA;PAUCARBAMBA;7282;776;6506;121,23;2016
9/01/2023;4586;090508;SIERRA;HUANCAVELICA;CHURCAMPA;SAN MIGUEL DE MAYOCC;1231;766;465;119,66;2016
9/01/2023;4587;090509;SIERRA;HUANCAVELICA;CHURCAMPA;SAN PEDRO DE CORIS;4418;2498;1920;390,24;2016
9/01/2023;4588;090510;SIERRA;HUANCAVELICA;CHURCAMPA;PACHAMARCA;2895;190;2705;29,68;2016
9/01/2023;4589;090511;SIERRA;HUANCAVELICA;CHURCAMPA;COSME ;4111;0;4111;0,00;2016
9/01/2023;4590;090601;SIERRA;HUANCAVELICA;HUAYTARA;HUAYTARA;2097;763;1334;119,20;2016
9/01/2023;4591;090602;SIERRA;HUANCAVELICA;HUAYTARA;AYAVI;606;153;453;23,90;2016
9/01/2023;4592;090603;SIERRA;HUANCAVELICA;HUAYTARA;CORDOVA;2851;515;2336;80,45;2016
9/01/2023;4593;090604;SIERRA;HUANCAVELICA;HUAYTARA;HUAYACUNDO ARMA;467;259;208;40,46;2016
9/01/2023;4594;090605;SIERRA;HUANCAVELICA;HUAYTARA;LARAMARCA;834;639;195;99,82;2016
9/01/2023;4595;090606;SIERRA;HUANCAVELICA;HUAYTARA;OCOYO;2454;274;2180;42,80;2016
9/01/2023;4596;090607;SIERRA;HUANCAVELICA;HUAYTARA;PILPICHACA;3712;668;3044;104,35;2016
9/01/2023;4597;090608;SIERRA;HUANCAVELICA;HUAYTARA;QUERCO;1022;615;407;96,08;2016
9/01/2023;4598;090609;SIERRA;HUANCAVELICA;HUAYTARA;QUITO-ARMA;768;132;636;20,62;2016
9/01/2023;4599;090610;SIERRA;HUANCAVELICA;HUAYTARA;SAN ANTONIO DE CUSICANCHA;1662;194;1468;30,31;2016
9/01/2023;4600;090611;SIERRA;HUANCAVELICA;HUAYTARA;SAN FRANCISCO DE SANGAYAICO;567;271;296;42,34;2016
9/01/2023;4601;090612;SIERRA;HUANCAVELICA;HUAYTARA;SAN ISIDRO;1178;617;561;96,39;2016
9/01/2023;4602;090613;SIERRA;HUANCAVELICA;HUAYTARA;SANTIAGO DE CHOCORVOS;2854;645;2209;100,76;2016
9/01/2023;4603;090614;SIERRA;HUANCAVELICA;HUAYTARA;SANTIAGO DE QUIRAHUARA;654;292;362;45,62;2016
9/01/2023;4604;090615;SIERRA;HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;979;199;780;31,09;2016
9/01/2023;4605;090616;SIERRA;HUANCAVELICA;HUAYTARA;TAMBO;318;187;131;29,21;2016
9/01/2023;4606;090701;SIERRA;HUANCAVELICA;TAYACAJA;PAMPAS  ;9221;6221;3000;862,85;2016
9/01/2023;4607;090702;SIERRA;HUANCAVELICA;TAYACAJA;ACOSTAMBO;4106;816;3290;127,48;2016
9/01/2023;4608;090703;SIERRA;HUANCAVELICA;TAYACAJA;ACRAQUIA;4982;766;4216;119,66;2016
9/01/2023;4609;090704;SIERRA;HUANCAVELICA;TAYACAJA;AHUAYCHA;5539;844;4695;131,85;2016
9/01/2023;4610;090705;SIERRA;HUANCAVELICA;TAYACAJA;COLCABAMBA     ;12334;1990;10344;246,96;2016
9/01/2023;4611;090706;SIERRA;HUANCAVELICA;TAYACAJA;DANIEL HERNANDEZ  ;10236;4176;6060;563,97;2016
9/01/2023;4612;090707;SIERRA;HUANCAVELICA;TAYACAJA;HUACHOCOLPA;6389;1467;4922;229,17;2016
9/01/2023;4613;090709;SIERRA;HUANCAVELICA;TAYACAJA;HUARIBAMBA   ;4423;813;3610;112,76;2016
9/01/2023;4614;090710;SIERRA;HUANCAVELICA;TAYACAJA;ÑAHUIMPUQUIO;1883;1325;558;145,09;2016
9/01/2023;4615;090711;SIERRA;HUANCAVELICA;TAYACAJA;PAZOS;7231;1747;5484;261,44;2016
9/01/2023;4616;090713;SIERRA;HUANCAVELICA;TAYACAJA;QUISHUAR;898;815;83;127,32;2016
9/01/2023;4617;090714;SIERRA;HUANCAVELICA;TAYACAJA;SALCABAMBA;4586;187;4399;29,21;2016
9/01/2023;4618;090715;SIERRA;HUANCAVELICA;TAYACAJA;SALCAHUASI;3308;327;2981;51,08;2016
9/01/2023;4619;090716;SIERRA;HUANCAVELICA;TAYACAJA;SAN MARCOS DE ROCCHAC;2858;499;2359;77,95;2016
9/01/2023;4620;090717;SIERRA;HUANCAVELICA;TAYACAJA;SURCUBAMBA;4896;405;4491;63,27;2016
9/01/2023;4621;090718;SIERRA;HUANCAVELICA;TAYACAJA;TINTAY PUNCU;8907;1683;7224;262,92;2016
9/01/2023;4622;090719;SIERRA;HUANCAVELICA;TAYACAJA;QUICHUAS   ;4130;610;3520;89,06;2016
9/01/2023;4623;090720;SIERRA;HUANCAVELICA;TAYACAJA;ANDAYMARCA  ;2276;283;1993;30,99;2016
9/01/2023;4624;090721;SIERRA;HUANCAVELICA;TAYACAJA;ROBLE   ;4327;0;4327;0,00;2016
9/01/2023;4625;090722;SIERRA;HUANCAVELICA;TAYACAJA;PICHOS   ;3462;1672;1790;261,20;2016
9/01/2023;4626;090723;SIERRA;HUANCAVELICA;TAYACAJA;SANTIAGO DE TUCUMA  ;2091;722;1369;0,00;2016
9/01/2023;4627;100101;SIERRA;HUANUCO;HUANUCO;HUANUCO;87253;83125;4128;12925,11;2016
9/01/2023;4628;100102;SIERRA;HUANUCO;HUANUCO;AMARILIS ;78387;66806;11581;9290,38;2016
9/01/2023;4629;100103;SELVA;HUANUCO;HUANUCO;CHINCHAO     ;13893;2315;11578;405,59;2016
9/01/2023;4630;100104;SIERRA;HUANUCO;HUANUCO;CHURUBAMBA;28487;373;28114;58,27;2016
9/01/2023;4631;100105;SIERRA;HUANUCO;HUANUCO;MARGOS   ;9875;5201;4674;835,28;2016
9/01/2023;4632;100106;SIERRA;HUANUCO;HUANUCO;QUISQUI    ;8270;1206;7064;188,40;2016
9/01/2023;4633;100107;SIERRA;HUANUCO;HUANUCO;SAN FRANCISCO DE CAYRAN ;5494;598;4896;93,42;2016
9/01/2023;4634;100108;SIERRA;HUANUCO;HUANUCO;SAN PEDRO DE CHAULAN   ;8003;1782;6221;278,38;2016
9/01/2023;4635;100109;SIERRA;HUANUCO;HUANUCO;SANTA MARIA DEL VALLE ;20678;1434;19244;224,02;2016
9/01/2023;4636;100110;SIERRA;HUANUCO;HUANUCO;YARUMAYO;3093;818;2275;127,79;2016
9/01/2023;4637;100111;SIERRA;HUANUCO;HUANUCO;PILLCO MARCA  ;27701;23062;4639;3720,59;2016
9/01/2023;4638;100112;SIERRA;HUANUCO;HUANUCO;YACUS  ;7283;2313;4970;361,34;2016
9/01/2023;4639;100113;SIERRA;HUANUCO;HUANUCO;SAN PABLO DE PILLAO   ;12047;0;12047;0,00;2016
9/01/2023;4640;100201;SIERRA;HUANUCO;AMBO;AMBO;17188;8716;8472;1463,42;2016
9/01/2023;4641;100202;SIERRA;HUANUCO;AMBO;CAYNA;3443;1576;1867;379,66;2016
9/01/2023;4642;100203;SIERRA;HUANUCO;AMBO;COLPAS;2443;482;1961;75,30;2016
9/01/2023;4643;100204;SIERRA;HUANUCO;AMBO;CONCHAMARCA;6883;1410;5473;220,27;2016
9/01/2023;4644;100205;SIERRA;HUANUCO;AMBO;HUACAR;7622;1011;6611;157,94;2016
9/01/2023;4645;100206;SIERRA;HUANUCO;AMBO;SAN FRANCISCO;3271;1387;1884;237,94;2016
9/01/2023;4646;100207;SIERRA;HUANUCO;AMBO;SAN RAFAEL;12198;2653;9545;445,44;2016
9/01/2023;4647;100208;SIERRA;HUANUCO;AMBO;TOMAY KICHWA;3958;1806;2152;282,13;2016
9/01/2023;4648;100301;SIERRA;HUANUCO;DOS DE MAYO;LA UNION;6300;4984;1316;1000,54;2016
9/01/2023;4649;100307;SIERRA;HUANUCO;DOS DE MAYO;CHUQUIS;5945;1338;4607;209,02;2016
9/01/2023;4650;100311;SELVA;HUANUCO;DOS DE MAYO;MARIAS;9720;2300;7420;485,23;2016
9/01/2023;4651;100313;SIERRA;HUANUCO;DOS DE MAYO;PACHAS;13212;3300;9912;445,67;2016
9/01/2023;4652;100316;SIERRA;HUANUCO;DOS DE MAYO;QUIVILLA;3154;1620;1534;253,08;2016
9/01/2023;4653;100317;SIERRA;HUANUCO;DOS DE MAYO;RIPAN;7081;3151;3930;529,05;2016
9/01/2023;4654;100321;SIERRA;HUANUCO;DOS DE MAYO;SHUNQUI;2492;558;1934;87,17;2016
9/01/2023;4655;100322;SIERRA;HUANUCO;DOS DE MAYO;SILLAPATA;2482;432;2050;67,49;2016
9/01/2023;4656;100323;SIERRA;HUANUCO;DOS DE MAYO;YANAS;3342;956;2386;149,35;2016
9/01/2023;4657;100401;SIERRA;HUANUCO;HUACAYBAMBA;HUACAYBAMBA;7248;2073;5175;289,04;2016
9/01/2023;4658;100402;SIERRA;HUANUCO;HUACAYBAMBA;CANCHABAMBA;3301;667;2634;104,20;2016
9/01/2023;4659;100403;SIERRA;HUANUCO;HUACAYBAMBA;COCHABAMBA;3553;760;2793;118,73;2016
9/01/2023;4660;100404;SIERRA;HUANUCO;HUACAYBAMBA;PINRA;8875;650;8225;101,54;2016
9/01/2023;4661;100501;SIERRA;HUANUCO;HUAMALIES;LLATA;15135;5514;9621;945,93;2016
9/01/2023;4662;100502;SIERRA;HUANUCO;HUAMALIES;ARANCAY;1554;347;1207;46,10;2016
9/01/2023;4663;100503;SIERRA;HUANUCO;HUAMALIES;CHAVIN DE PARIARCA;3775;1560;2215;227,76;2016
9/01/2023;4664;100504;SIERRA;HUANUCO;HUAMALIES;JACAS GRANDE;5940;770;5170;120,29;2016
9/01/2023;4665;100505;SELVA;HUANUCO;HUAMALIES;JIRCAN;3645;349;3296;73,63;2016
9/01/2023;4666;100506;SIERRA;HUANUCO;HUAMALIES;MIRAFLORES;3568;1894;1674;295,88;2016
9/01/2023;4667;100507;SELVA;HUANUCO;HUAMALIES;MONZON;29148;5520;23628;759,58;2016
9/01/2023;4668;100508;SIERRA;HUANUCO;HUAMALIES;PUNCHAO;2560;1975;585;308,53;2016
9/01/2023;4669;100509;SIERRA;HUANUCO;HUAMALIES;PUÑOS;4354;1039;3315;162,31;2016
9/01/2023;4670;100510;SIERRA;HUANUCO;HUAMALIES;SINGA;3404;1161;2243;181,37;2016
9/01/2023;4671;100511;SIERRA;HUANUCO;HUAMALIES;TANTAMAYO;3010;333;2677;52,02;2016
9/01/2023;4672;100601;SELVA;HUANUCO;LEONCIO PRADO;RUPA-RUPA   ;51063;46732;4331;8358,02;2016
9/01/2023;4673;100602;SELVA;HUANUCO;LEONCIO PRADO;DANIEL ALOMIA ROBLES;7871;401;7470;84,60;2016
9/01/2023;4674;100603;SELVA;HUANUCO;LEONCIO PRADO;HERMILIO VALDIZAN   ;4039;295;3744;62,24;2016
9/01/2023;4675;100604;SELVA;HUANUCO;LEONCIO PRADO;JOSE CRESPO Y CASTILLO       ;24922;16941;7981;3091,73;2016
9/01/2023;4676;100605;SELVA;HUANUCO;LEONCIO PRADO;LUYANDO ;9937;2029;7908;428,06;2016
9/01/2023;4677;100606;SELVA;HUANUCO;LEONCIO PRADO;MARIANO DAMASO BERAUN;9444;1966;7478;269,10;2016
9/01/2023;4678;100607;SELVA;HUANUCO;LEONCIO PRADO;PUCAYACU   ;4699;0;4699;0,00;2016
9/01/2023;4679;100608;SELVA;HUANUCO;LEONCIO PRADO;CASTILLO GRANDE   ;13241;10759;2482;2119,45;2016
9/01/2023;4680;100609;SELVA;HUANUCO;LEONCIO PRADO;PUEBLO NUEVO  ;5636;0;5636;0,00;2016
9/01/2023;4681;100610;SELVA;HUANUCO;LEONCIO PRADO;SANTO DOMINGO DE ANDA   ;3695;584;3111;0,00;2016
9/01/2023;4682;100701;SIERRA;HUANUCO;MARAÑÓN;HUACRACHUCO;15821;2493;13328;272,98;2016
9/01/2023;4683;100702;SELVA;HUANUCO;MARAÑÓN;CHOLON      ;10048;1839;8209;387,97;2016
9/01/2023;4684;100703;SIERRA;HUANUCO;MARAÑÓN;SAN BUENAVENTURA;2705;489;2216;76,39;2016
9/01/2023;4685;100704;SIERRA;HUANUCO;MARAÑÓN;LA MORADA   ;1795;0;1795;0,00;2016
9/01/2023;4686;100705;SIERRA;HUANUCO;MARAÑÓN;SANTA ROSA DE ALTO YANAJANCA   ;2252;0;2252;0,00;2016
9/01/2023;4687;100801;SIERRA;HUANUCO;PACHITEA;PANAO;24679;4622;20057;927,87;2016
9/01/2023;4688;100802;SELVA;HUANUCO;PACHITEA;CHAGLLA;14746;2849;11897;291,17;2016
9/01/2023;4689;100803;SIERRA;HUANUCO;PACHITEA;MOLINO;15118;2128;12990;332,44;2016
9/01/2023;4690;100804;SIERRA;HUANUCO;PACHITEA;UMARI  ;21684;749;20935;117,01;2016
9/01/2023;4691;100901;SELVA;HUANUCO;PUERTO INCA;PUERTO INCA;7639;2539;5100;500,44;2016
9/01/2023;4692;100902;SELVA;HUANUCO;PUERTO INCA;CODO DEL POZUZO;6600;948;5652;200,00;2016
9/01/2023;4693;100903;SELVA;HUANUCO;PUERTO INCA;HONORIA;6299;881;5418;185,86;2016
9/01/2023;4694;100904;SELVA;HUANUCO;PUERTO INCA;TOURNAVISTA  ;4598;809;3789;170,67;2016
9/01/2023;4695;100905;SELVA;HUANUCO;PUERTO INCA;YUYAPICHIS;6593;803;5790;169,41;2016
9/01/2023;4696;101001;SIERRA;HUANUCO;LAURICOCHA;JESUS;5736;1866;3870;199,56;2016
9/01/2023;4697;101002;SIERRA;HUANUCO;LAURICOCHA;BAÑOS;7090;1774;5316;277,13;2016
9/01/2023;4698;101003;SIERRA;HUANUCO;LAURICOCHA;JIVIA;2850;464;2386;72,49;2016
9/01/2023;4699;101004;SIERRA;HUANUCO;LAURICOCHA;QUEROPALCA;3008;1539;1469;240,42;2016
9/01/2023;4700;101005;SIERRA;HUANUCO;LAURICOCHA;RONDOS;7647;1277;6370;247,04;2016
9/01/2023;4701;101006;SIERRA;HUANUCO;LAURICOCHA;SAN FRANCISCO DE ASIS;2145;644;1501;100,61;2016
9/01/2023;4702;101007;SIERRA;HUANUCO;LAURICOCHA;SAN MIGUEL DE CAURI;10304;1412;8892;220,58;2016
9/01/2023;4703;101101;SIERRA;HUANUCO;YAROWILCA;CHAVINILLO;5950;1457;4493;446,18;2016
9/01/2023;4704;101102;SIERRA;HUANUCO;YAROWILCA;CAHUAC;4649;1967;2682;307,28;2016
9/01/2023;4705;101103;SIERRA;HUANUCO;YAROWILCA;CHACABAMBA;3710;848;2862;132,47;2016
9/01/2023;4706;101104;SIERRA;HUANUCO;YAROWILCA;APARICIO POMARES;5525;1213;4312;189,49;2016
9/01/2023;4707;101105;SIERRA;HUANUCO;YAROWILCA;JACAS CHICO;2036;719;1317;112,32;2016
9/01/2023;4708;101106;SIERRA;HUANUCO;YAROWILCA;OBAS;5467;968;4499;151,22;2016
9/01/2023;4709;101107;SIERRA;HUANUCO;YAROWILCA;PAMPAMARCA;2050;498;1552;77,80;2016
9/01/2023;4710;101108;SIERRA;HUANUCO;YAROWILCA;CHORAS;3668;681;2987;106,39;2016
9/01/2023;4711;110101;COSTA;ICA;ICA;ICA;132004;131583;421;30689,76;2016
9/01/2023;4712;110102;COSTA;ICA;ICA;LA TINGUIÑA;36103;32389;3714;7211,41;2016
9/01/2023;4713;110103;COSTA;ICA;ICA;LOS AQUIJES;19530;16849;2681;1814,22;2016
9/01/2023;4714;110104;COSTA;ICA;ICA;OCUCAJE;3762;1472;2290;250,37;2016
9/01/2023;4715;110105;COSTA;ICA;ICA;PACHACUTEC;6806;6346;460;810,70;2016
9/01/2023;4716;110106;COSTA;ICA;ICA;PARCONA;55279;53897;1382;7200,10;2016
9/01/2023;4717;110107;COSTA;ICA;ICA;PUEBLO NUEVO;4791;2080;2711;227,76;2016
9/01/2023;4718;110108;COSTA;ICA;ICA;SALAS;23917;20776;3141;3586,87;2016
9/01/2023;4719;110109;SIERRA;ICA;ICA;SAN JOSE DE LOS MOLINOS;6268;4393;1875;769,65;2016
9/01/2023;4720;110110;COSTA;ICA;ICA;SAN JUAN BAUTISTA;14868;12768;2100;2982,60;2016
9/01/2023;4721;110111;COSTA;ICA;ICA;SANTIAGO;29575;20798;8777;1745,99;2016
9/01/2023;4722;110112;COSTA;ICA;ICA;SUBTANJALLA;28249;27113;1136;3958,50;2016
9/01/2023;4723;110113;COSTA;ICA;ICA;TATE;4625;4207;418;565,08;2016
9/01/2023;4724;110114;SIERRA;ICA;ICA;YAUCA DEL ROSARIO ;974;105;869;16,40;2016
9/01/2023;4725;110201;COSTA;ICA;CHINCHA;CHINCHA ALTA;64194;64194;0;13355,56;2016
9/01/2023;4726;110202;COSTA;ICA;CHINCHA;ALTO LARAN;7489;4439;3050;502,27;2016
9/01/2023;4727;110203;SIERRA;ICA;CHINCHA;CHAVIN;1437;659;778;102,95;2016
9/01/2023;4728;110204;COSTA;ICA;CHINCHA;CHINCHA BAJA;12369;5186;7183;618,98;2016
9/01/2023;4729;110205;COSTA;ICA;CHINCHA;EL CARMEN;13451;5842;7609;938,23;2016
9/01/2023;4730;110206;COSTA;ICA;CHINCHA;GROCIO PRADO;24363;22175;2188;2266,29;2016
9/01/2023;4731;110207;COSTA;ICA;CHINCHA;PUEBLO NUEVO;61893;61893;0;10843,65;2016
9/01/2023;4732;110208;SIERRA;ICA;CHINCHA;SAN JUAN DE YANAC;291;65;226;10,15;2016
9/01/2023;4733;110209;SIERRA;ICA;CHINCHA;SAN PEDRO DE HUACARPANA;1672;433;1239;67,64;2016
9/01/2023;4734;110210;COSTA;ICA;CHINCHA;SUNAMPE;27834;26839;995;5779,78;2016
9/01/2023;4735;110211;COSTA;ICA;CHINCHA;TAMBO DE MORA;5026;4500;526;673,43;2016
9/01/2023;4736;110301;COSTA;ICA;NASCA  ;NASCA  ;26857;24434;2423;4905,13;2016
9/01/2023;4737;110302;COSTA;ICA;NASCA  ;CHANGUILLO;1490;563;927;95,76;2016
9/01/2023;4738;110303;COSTA;ICA;NASCA  ;EL INGENIO;2687;1209;1478;205,64;2016
9/01/2023;4739;110304;COSTA;ICA;NASCA  ;MARCONA;12397;12320;77;2922,92;2016
9/01/2023;4740;110305;COSTA;ICA;NASCA  ;VISTA ALEGRE;15603;13596;2007;1376,43;2016
9/01/2023;4741;110401;SIERRA;ICA;PALPA;PALPA;7208;6037;1171;905,64;2016
9/01/2023;4742;110402;SIERRA;ICA;PALPA;LLIPATA;1500;982;518;153,41;2016
9/01/2023;4743;110403;SIERRA;ICA;PALPA;RIO GRANDE;2237;1042;1195;162,78;2016
9/01/2023;4744;110404;SIERRA;ICA;PALPA;SANTA CRUZ;982;37;945;5,78;2016
9/01/2023;4745;110405;SIERRA;ICA;PALPA;TIBILLO;320;138;182;21,56;2016
9/01/2023;4746;110501;COSTA;ICA;PISCO;PISCO;54046;53732;314;11002,43;2016
9/01/2023;4747;110502;SIERRA;ICA;PISCO;HUANCANO;1578;319;1259;49,83;2016
9/01/2023;4748;110503;COSTA;ICA;PISCO;HUMAY;5927;3379;2548;444,00;2016
9/01/2023;4749;110504;COSTA;ICA;PISCO;INDEPENDENCIA;14590;4410;10180;981,89;2016
9/01/2023;4750;110505;COSTA;ICA;PISCO;PARACAS;7166;6152;1014;2178,12;2016
9/01/2023;4751;110506;COSTA;ICA;PISCO;SAN ANDRES;13571;11863;1708;2598,00;2016
9/01/2023;4752;110507;COSTA;ICA;PISCO;SAN CLEMENTE;22067;21525;542;2356,99;2016
9/01/2023;4753;110508;COSTA;ICA;PISCO;TUPAC AMARU INCA;17923;17744;179;3173,51;2016
9/01/2023;4754;120101;SIERRA;JUNIN;HUANCAYO;HUANCAYO;117559;115722;1837;22386,42;2016
9/01/2023;4755;120104;SIERRA;JUNIN;HUANCAYO;CARHUACALLANGA;1363;1344;19;209,96;2016
9/01/2023;4756;120105;SIERRA;JUNIN;HUANCAYO;CHACAPAMPA;846;355;491;55,46;2016
9/01/2023;4757;120106;SIERRA;JUNIN;HUANCAYO;CHICCHE;931;467;464;72,95;2016
9/01/2023;4758;120107;SIERRA;JUNIN;HUANCAYO;CHILCA;86496;82002;4494;17419,68;2016
9/01/2023;4759;120108;SIERRA;JUNIN;HUANCAYO;CHONGOS ALTO;1359;930;429;89,95;2016
9/01/2023;4760;120111;SIERRA;JUNIN;HUANCAYO;CHUPURO;1758;318;1440;49,68;2016
9/01/2023;4761;120112;SIERRA;JUNIN;HUANCAYO;COLCA;2053;1123;930;175,44;2016
9/01/2023;4762;120113;SIERRA;JUNIN;HUANCAYO;CULLHUAS;2218;481;1737;75,14;2016
